id,political,not_political,title,message,thumbnail,created_at,updated_at,lang,images,impressions,political_probability,targeting,suppressed,targets,advertiser,entities,page,lower_page,targetings,paid_for_by,targetedness,listbuilding_fundraising_proba,page_id
23843363351860653,1,0,Proud Trump Supporters,"<p>KEEP AMERICA GREAT! It's time to show our CONTINUED support for our President! <span class=""_5mfr""><span class=""_6qdm"">🇺🇸</span></span></p><p> GET IT HERE! --&gt; <a href=""https://bit.ly/trump-2020-flag-free"">bit.ly/trump-2020-flag-free</a></p><p></p><p> We want as MANY people as possible to SHOW THEIR SUPPORT - so we're giving this flag away for FREE - Just pay shipping!<span class=""_5mfr""><span class=""_6qdm"">🇺🇸</span></span><span class=""_5mfr""><span class=""_6qdm"">🦅</span></span></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p200x200/52382682_411303679637922_2961595167108235264_n.jpg,2019-04-12 18:49:46.459915+00,2019-05-10 01:30:09.570811+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-9/56208363_435957143839242_2017817915318861824_o.jpg},1,0.928487129813326,"<div><div class=""_4-i0 _26c5""><div class=""clearfix""><div class=""_51-u rfloat _ohf""><a class=""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-"" href=""#"">Close</a></div><div><h3 id=""u_13i_0"" class=""_52c9"">About This Facebook Ad</h3></div></div></div><div class=""_4-i2 _pig _4s3a _50f4""><div class=""_4uov""><div class=""_4uoz""><div id=""u_13i_1""></div><div class=""_3-8x""><span class=""_4v6n""><div id=""u_13i_2"">One reason you're seeing this ad is that <b id=""ad_prefs_advertiser"">Proud Trump Supporters</b> wants to reach <b>people who may be similar to their customers</b>. <a id=""ad_prefs_link"">Learn more.</a></div></span><div class=""_4hcd""><span>There may be other reasons you're seeing this ad including that Proud Trump Supporters wants to reach <b>people ages 18 and older who live or were recently in the United States</b>. This is information based on your Facebook profile and where you've connected to the internet.</span></div></div></div><div></div><div class=""_4uor _52jw""><div class=""_5aj7"" id=""u_13i_3""><div class=""_4bl9""></div><div class=""_4bl7 _5r7v""><i class=""img sp_lXFspPUe6fO_2x sx_0ec8d2""><u>gear</u></i></div><div class=""_4bl7""><a href=""https://www.facebook.com/ads/preferences/"">Manage Your Ad Preferences</a></div></div></div><div class=""mhs _1ray _1ra- _4uos""></div><div class=""_4uou""><div class=""_26c6 _3es4 fsl fwb fcb"">Tell Us What You Think</div><div><div class=""clearfix _ikh"" id=""u_13i_4""><div class=""_4bl7 _3es3"">Was this explanation useful</div><div class=""_4bl7 _2pit""><a href=""#"" id=""u_13i_5"">Yes</a></div><div class=""_4bl9 _2pit""><a href=""#"" id=""u_13i_6"">No</a></div></div><span class=""hidden_elem _3es3"" id=""u_13i_7"">Thanks for your rating.</span></div></div></div></div><div class=""_5lnf uiOverlayFooter _5a8u _4866""><table class=""uiGrid _51mz uiOverlayFooterGrid""><tbody><tr class=""_51mx""><td class=""_51m- prs uiOverlayFooterMessage""><a><i class=""_4868 img sp_387n34yO1ZQ_2x sx_ee4136""><u>info</u></i><span class=""_4867"">Learn more about Facebook Ads</span></a></td><td class=""_51m- uiOverlayFooterButtons _51mw""></td></tr></tbody></table></div></div>",f,"[{""target"": ""Age"" ""segment"": ""18 and older""} {""target"": ""MinAge"" ""segment"": ""18""} {""target"": ""Retargeting"" ""segment"": ""people who may be similar to their customers""} {""target"": ""Region"" ""segment"": ""the United States""}]",Proud Trump Supporters,"[{""entity"": ""KEEP AMERICA GREAT"" ""entity_type"": ""Organization""}]",https://www.facebook.com/Proud-Trump-Supporters-405209453580678/,https://www.facebook.com/proud-trump-supporters-405209453580678/,"{""<div><div class=\""_4-i0 _26c5\""><div class=\""clearfix\""><div class=\""_51-u rfloat _ohf\""><a class=\""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-\"" href=\""#\"">Close</a></div><div><h3 id=\""u_13i_0\"" class=\""_52c9\"">About This Facebook Ad</h3></div></div></div><div class=\""_4-i2 _pig _4s3a _50f4\""><div class=\""_4uov\""><div class=\""_4uoz\""><div id=\""u_13i_1\""></div><div class=\""_3-8x\""><span class=\""_4v6n\""><div id=\""u_13i_2\"">One reason you're seeing this ad is that <b id=\""ad_prefs_advertiser\"">Proud Trump Supporters</b> wants to reach <b>people who may be similar to their customers</b>. <a id=\""ad_prefs_link\"">Learn more.</a></div></span><div class=\""_4hcd\""><span>There may be other reasons you're seeing this ad including that Proud Trump Supporters wants to reach <b>people ages 18 and older who live or were recently in the United States</b>. This is information based on your Facebook profile and where you've connected to the internet.</span></div></div></div><div></div><div class=\""_4uor _52jw\""><div class=\""_5aj7\"" id=\""u_13i_3\""><div class=\""_4bl9\""></div><div class=\""_4bl7 _5r7v\""><i class=\""img sp_lXFspPUe6fO_2x sx_0ec8d2\""><u>gear</u></i></div><div class=\""_4bl7\""><a href=\""https://www.facebook.com/ads/preferences/\"">Manage Your Ad Preferences</a></div></div></div><div class=\""mhs _1ray _1ra- _4uos\""></div><div class=\""_4uou\""><div class=\""_26c6 _3es4 fsl fwb fcb\"">Tell Us What You Think</div><div><div class=\""clearfix _ikh\"" id=\""u_13i_4\""><div class=\""_4bl7 _3es3\"">Was this explanation useful</div><div class=\""_4bl7 _2pit\""><a href=\""#\"" id=\""u_13i_5\"">Yes</a></div><div class=\""_4bl9 _2pit\""><a href=\""#\"" id=\""u_13i_6\"">No</a></div></div><span class=\""hidden_elem _3es3\"" id=\""u_13i_7\"">Thanks for your rating.</span></div></div></div></div><div class=\""_5lnf uiOverlayFooter _5a8u _4866\""><table class=\""uiGrid _51mz uiOverlayFooterGrid\""><tbody><tr class=\""_51mx\""><td class=\""_51m- prs uiOverlayFooterMessage\""><a><i class=\""_4868 img sp_387n34yO1ZQ_2x sx_ee4136\""><u>info</u></i><span class=\""_4867\"">Learn more about Facebook Ads</span></a></td><td class=\""_51m- uiOverlayFooterButtons _51mw\""></td></tr></tbody></table></div></div>""""<div><div class=\""_4-i0 _26c5\""><div class=\""clearfix\""><div class=\""_51-u rfloat _ohf\""><a class=\""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-\"" href=\""#\"">Close</a></div><div><h3 id=\""u_13i_0\"" class=\""_52c9\"">About This Facebook Ad</h3></div></div></div><div class=\""_4-i2 _pig _4s3a _50f4\""><div class=\""_4uov\""><div class=\""_4uoz\""><div id=\""u_13i_1\""></div><div class=\""_3-8x\""><span class=\""_4v6n\""><div id=\""u_13i_2\"">One reason you're seeing this ad is that <b id=\""ad_prefs_advertiser\"">Proud Trump Supporters</b> wants to reach <b>people who may be similar to their customers</b>. <a id=\""ad_prefs_link\"">Learn more.</a></div></span><div class=\""_4hcd\""><span>There may be other reasons you're seeing this ad including that Proud Trump Supporters wants to reach <b>people ages 18 and older who live or were recently in the United States</b>. This is information based on your Facebook profile and where you've connected to the internet.</span></div></div></div><div></div><div class=\""_4uor _52jw\""><div class=\""_5aj7\"" id=\""u_13i_3\""><div class=\""_4bl9\""></div><div class=\""_4bl7 _5r7v\""><i class=\""img sp_lXFspPUe6fO_2x sx_0ec8d2\""><u>gear</u></i></div><div class=\""_4bl7\""><a href=\""https://www.facebook.com/ads/preferences/\"">Manage Your Ad Preferences</a></div></div></div><div class=\""mhs _1ray _1ra- _4uos\""></div><div class=\""_4uou\""><div class=\""_26c6 _3es4 fsl fwb fcb\"">Tell Us What You Think</div><div><div class=\""clearfix _ikh\"" id=\""u_13i_4\""><div class=\""_4bl7 _3es3\"">Was this explanation useful</div><div class=\""_4bl7 _2pit\""><a href=\""#\"" id=\""u_13i_5\"">Yes</a></div><div class=\""_4bl9 _2pit\""><a href=\""#\"" id=\""u_13i_6\"">No</a></div></div><span class=\""hidden_elem _3es3\"" id=\""u_13i_7\"">Thanks for your rating.</span></div></div></div></div><div class=\""_5lnf uiOverlayFooter _5a8u _4866\""><table class=\""uiGrid _51mz uiOverlayFooterGrid\""><tbody><tr class=\""_51mx\""><td class=\""_51m- prs uiOverlayFooterMessage\""><a><i class=\""_4868 img sp_387n34yO1ZQ_2x sx_ee4136\""><u>info</u></i><span class=\""_4867\"">Learn more about Facebook Ads</span></a></td><td class=\""_51m- uiOverlayFooterButtons _51mw\""></td></tr></tbody></table></div></div>""}",Proud Trump Supporters Store,3,0.310771524906158,
hyperfeed_story_id_5cb39ffa181d89431567099,0,0,Jay Inslee,<p>Do you think climate change should be at the top of the ticket in 2020 Take this quick survey!</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/54419138_10157156172203466_3735169178559053824_n.jpg,2019-04-14 21:03:50.693075+00,2019-04-14 21:03:50.693075+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/53916636_23843231368000394_165082423845978112_n.png.jpg},1,0.997708718170231,,f,[],,[],https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.36599237844348,
hyperfeed_story_id_5cb3a1c9be9693e84518934,0,0,The Wilderness Society,<p>Say NO to Arctic drilling.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/c3.5.112.112a/p120x120/36276427_10157504959337802_754288873852370944_n.jpg,2019-04-14 21:10:46.103086+00,2019-04-14 21:10:46.103086+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/23322280_6076165970990_1978083317437693952_n.png.jpg},1,0.999926193619873,,f,[],,"[{""entity"": ""Arctic"" ""entity_type"": ""Location""}]",https://www.facebook.com/TheWildernessSociety/,https://www.facebook.com/thewildernesssociety/,,The Wilderness Society,,0.533424384426326,
hyperfeed_story_id_5cb3a0ed5e0843358952068,0,0,Center for Biological Diversity,<p>TAKE ACTION: The future of America's wolves is being decided right now. Trump's administration plans to strip endangered species protection from nearly every wolf in the lower 48. This plan will send America’s wolves back to the days when they were slaughtered to the brink of extinction.</p><p> We're urgently fighting in the courts and in the streets to save gray wolves. With your help this will be our largest campaign ever to save America's wolves. Help power our fight with an emergency gift right now and we’ll match it dollar for dollar.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/23659195_10155726564270460_4488374709589830757_n.jpg,2019-04-14 21:08:13.419636+00,2019-04-14 21:08:13.419636+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56567442_279931286250577_2969000571194834944_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56567442_279931286250577_2969000571194834944_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.998132954852048,,f,[],,"[{""entity"": ""Trump's"" ""entity_type"": ""Organization""} {""entity"": ""America"" ""entity_type"": ""Region""}]",https://www.facebook.com/CenterforBioDiv/,https://www.facebook.com/centerforbiodiv/,,Center for Biological Diversity,,0.999999979132554,
hyperfeed_story_id_5cf14c87067226d65306385,0,0,Jay Inslee,<p>I’m asking for $5. Here’s why: The next debates will be a huge opportunity to put climate change front and center for 2020. And we need to get to 130000 donors this summer to be guaranteed a spot. Please chip in $5 before midnight to become an official Debate Donor. I’m counting on you.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/54419138_10157156172203466_3735169178559053824_n.jpg,2019-05-31 15:47:31.477754+00,2019-05-31 15:47:31.477754+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/61668739_23843417685750394_3353421391390048256_n.png.jpg},1,0.99999955323365,,f,[],,"[{""entity"": ""Debate Donor"" ""entity_type"": ""Person""}]",https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.514577805995941,
hyperfeed_story_id_5cb0e48cb5c7c3e17713827,0,1,Planned Parenthood Action,"<p><span class=""_5mfr""><span class=""_6qdm"">🚨</span></span><span class=""_5mfr""><span class=""_6qdm"">🚨</span></span> RED ALERT: The Trump administration just released its ""gag rule."" <span class=""_5mfr""><span class=""_6qdm"">🚨</span></span><span class=""_5mfr""><span class=""_6qdm"">🚨</span></span></p><p> This rule will put the health care of 4 million people at risk including 1.6 million Planned Parenthood patients. </p><p> Donate immediately to fight these dangerous attacks on reproductive health and rights.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/49175100_10156142401059639_2091577587716325376_n.png,2019-04-12 19:18:46.104012+00,2019-05-10 01:29:45.296723+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/50404731_6138577299824_2368633622899982336_n.png.jpg},1,0.999999841255841,,f,[],,"[{""entity"": ""Planned Parenthood"" ""entity_type"": ""Organization""} {""entity"": ""Donald Trump"" ""entity_type"": ""Person""}]",https://www.facebook.com/PlannedParenthoodAction/,https://www.facebook.com/plannedparenthoodaction/,,Planned Parenthood Action Fund.,,0.999988058203598,
hyperfeed_story_id_5cb0ec99a63fa1c04510590,0,0,Brighter Oregon,<p>Contact your legislators TODAY and tell them it’s time to rein in PERS costs but not by taking money intended for injured workers or taxpayer kicker refunds. Before legislators raise any new taxes insist they find a lasting solution to PERS first. It’s time.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p320x320/50641898_495598300966239_5013719752179187712_n.png,2019-04-12 19:53:10.664747+00,2019-04-12 19:53:10.664747+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c0.0.1200.629a/s526x296/53555515_23843135125840573_1472310524166275072_n.png.jpg},1,0.99346910188244,,f,[],,[],https://www.facebook.com/brighteroregon/,https://www.facebook.com/brighteroregon/,,Brighter Oregon Coalition,,0.662327048601583,
hyperfeed_story_id_5cb0e09cb41e34065341110,0,1,AIDS United,"<p>In 1995 50000 people in the U.S. were dying from AIDS each year. Today that number is under 7000.</p><p> But now Trump wants to make changes to Medicare Part D that risk reversing this progress.<span class=""_5mfr""><span class=""_6qdm"">🚨</span></span> We need to FIGHT BACK. <span class=""_5mfr""><span class=""_6qdm"">🚨</span></span></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/12122437_1085348614811332_6002746490879737172_n.png,2019-04-12 19:04:53.041128+00,2019-05-10 01:29:51.432915+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53570036_23843332777940102_7980255480297553920_n.png.jpg},1,0.9971955140405,,f,[],,"[{""entity"": ""Medicare"" ""entity_type"": ""Organization""} {""entity"": ""Trump wants"" ""entity_type"": ""Organization""} {""entity"": ""U.S."" ""entity_type"": ""Region""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.377416215837002,
hyperfeed_story_id_5cf14df0204689314367854,0,0,International Rescue Committee,<p>Send a family who has lost everything a Survival Kit in honor of your dad.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/2501_10153888779753024_4453263147283902647_n.jpg,2019-05-31 15:53:35.81689+00,2019-05-31 15:53:35.81689+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c0.37.525.275a/p235x350/33133961_23842828072980544_3340517741969801216_n.png.jpg},1,0.986850900853342,,f,[],,"[{""entity"": ""Survival Kit"" ""entity_type"": ""Person""}]",https://www.facebook.com/InternationalRescueCommittee/,https://www.facebook.com/internationalrescuecommittee/,,International Rescue Committee,,0.999880706396652,
hyperfeed_story_id_5cf14d6b427a73799356982,0,0,Greenpeace USA,<p>BREAKING: Climate change deniers in Congress are trying to quash the Green New Deal. Add your name to show your support!</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/53614388_10157387557774684_7760424760437112832_n.jpg,2019-05-31 15:52:09.888742+00,2019-05-31 15:52:09.888742+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/52633717_6130107664401_6454848504538857472_n.png.jpg},1,0.999987916134482,,f,[],,"[{""entity"": ""Congress"" ""entity_type"": ""Organization""}]",https://www.facebook.com/greenpeaceusa/,https://www.facebook.com/greenpeaceusa/,,Greenpeace USA,,0.318308606743813,
hyperfeed_story_id_5cb395710e68f7d77303922,0,0,Center for Biological Diversity,<p>TAKE ACTION: The future of America's wolves is being decided right now. Trump's administration plans to strip endangered species protection from nearly every wolf in the lower 48. This plan will send America’s wolves back to the days when they were slaughtered to the brink of extinction.</p><p> We're urgently fighting in the courts and in the streets to save gray wolves. With your help this will be our largest campaign ever to save America's wolves. Help power our fight with an emergency gift right now and we’ll match it dollar for dollar.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/23659195_10155726564270460_4488374709589830757_n.jpg,2019-04-14 20:20:15.933971+00,2019-04-14 20:20:15.933971+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56567442_279931286250577_2969000571194834944_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56567442_279931286250577_2969000571194834944_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.998211656109478,,f,[],,"[{""entity"": ""Trump's"" ""entity_type"": ""Organization""} {""entity"": ""America"" ""entity_type"": ""Region""}]",https://www.facebook.com/CenterforBioDiv/,https://www.facebook.com/centerforbiodiv/,,Center for Biological Diversity,,0.999999979132554,
hyperfeed_story_id_5cb0e4e966dce7121116487,0,0,Marianne Williamson,"<p>Marianne needs 65000 donations to get into the DNC debates. (We’re getting close!)</p><p> Our goal is 2000 donations by the end of the week. </p><p> Will you help by donating $1 today</p><p> <a href=""https://bit.ly/2Ul0hho"">https://bit.ly/2Ul0hho</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/c16.18.128.128a/p160x160/18198448_10158518350480580_6424696404597541829_n.jpg,2019-04-12 19:20:40.360219+00,2019-04-12 19:20:40.360219+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/55849256_725392371196021_885160921113034752_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/55849256_725392371196021_885160921113034752_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.992064764342551,,f,[],,"[{""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Marianne"" ""entity_type"": ""Organization""}]",https://www.facebook.com/williamsonmarianne/,https://www.facebook.com/williamsonmarianne/,,MARIANNE WILLIAMSON FOR PRESIDENT,,0.650426801294088,
